date,STATE,Abnormal_Weather,State_Partisan_Learning,google_search_climate,google_search_hoax
12/1/2004,SOUTH.DAKOTA,0,Conservative,0,0
1/1/2005,SOUTH.DAKOTA,0,Conservative,0,0
2/1/2005,SOUTH.DAKOTA,0,Conservative,0,0
3/1/2005,SOUTH.DAKOTA,0,Conservative,0,0
4/1/2005,SOUTH.DAKOTA,0,Conservative,37,0
5/1/2005,SOUTH.DAKOTA,1,Conservative,0,0
6/1/2005,SOUTH.DAKOTA,5,Conservative,0,0
7/1/2005,SOUTH.DAKOTA,0,Conservative,79,0
8/1/2005,SOUTH.DAKOTA,0,Conservative,0,0
9/1/2005,SOUTH.DAKOTA,2,Conservative,0,0
10/1/2005,SOUTH.DAKOTA,0,Conservative,29,0
11/1/2005,SOUTH.DAKOTA,2,Conservative,0,0
12/1/2005,SOUTH.DAKOTA,0,Conservative,0,0
1/1/2006,SOUTH.DAKOTA,0,Conservative,0,0
2/1/2006,SOUTH.DAKOTA,0,Conservative,0,0
3/1/2006,SOUTH.DAKOTA,0,Conservative,0,0
4/1/2006,SOUTH.DAKOTA,2,Conservative,23,0
5/1/2006,SOUTH.DAKOTA,1,Conservative,0,0
6/1/2006,SOUTH.DAKOTA,1,Conservative,0,0
7/1/2006,SOUTH.DAKOTA,9,Conservative,0,0
8/1/2006,SOUTH.DAKOTA,6,Conservative,0,0
9/1/2006,SOUTH.DAKOTA,4,Conservative,0,0
10/1/2006,SOUTH.DAKOTA,0,Conservative,0,0
11/1/2006,SOUTH.DAKOTA,2,Conservative,0,0
12/1/2006,SOUTH.DAKOTA,0,Conservative,34,0
1/1/2007,SOUTH.DAKOTA,1,Conservative,0,0
2/1/2007,SOUTH.DAKOTA,1,Conservative,0,0
3/1/2007,SOUTH.DAKOTA,2,Conservative,14,0
4/1/2007,SOUTH.DAKOTA,2,Conservative,0,0
5/1/2007,SOUTH.DAKOTA,2,Conservative,14,0
6/1/2007,SOUTH.DAKOTA,4,Conservative,16,0
7/1/2007,SOUTH.DAKOTA,1,Conservative,29,0
8/1/2007,SOUTH.DAKOTA,2,Conservative,0,0
9/1/2007,SOUTH.DAKOTA,0,Conservative,0,0
10/1/2007,SOUTH.DAKOTA,0,Conservative,22,0
11/1/2007,SOUTH.DAKOTA,0,Conservative,11,0
12/1/2007,SOUTH.DAKOTA,0,Conservative,27,0
1/1/2008,SOUTH.DAKOTA,0,Conservative,25,0
2/1/2008,SOUTH.DAKOTA,0,Conservative,10,0
3/1/2008,SOUTH.DAKOTA,0,Conservative,10,0
4/1/2008,SOUTH.DAKOTA,4,Conservative,24,0
5/1/2008,SOUTH.DAKOTA,3,Conservative,21,0
6/1/2008,SOUTH.DAKOTA,8,Conservative,12,0
7/1/2008,SOUTH.DAKOTA,2,Conservative,0,0
8/1/2008,SOUTH.DAKOTA,0,Conservative,44,0
9/1/2008,SOUTH.DAKOTA,0,Conservative,0,0
10/1/2008,SOUTH.DAKOTA,0,Conservative,22,0
11/1/2008,SOUTH.DAKOTA,6,Conservative,10,0
12/1/2008,SOUTH.DAKOTA,7,Conservative,9,0
1/1/2009,SOUTH.DAKOTA,3,Conservative,9,0
2/1/2009,SOUTH.DAKOTA,1,Conservative,9,0
3/1/2009,SOUTH.DAKOTA,15,Conservative,8,0
4/1/2009,SOUTH.DAKOTA,5,Conservative,17,0
5/1/2009,SOUTH.DAKOTA,1,Conservative,9,0
6/1/2009,SOUTH.DAKOTA,2,Conservative,15,0
7/1/2009,SOUTH.DAKOTA,1,Conservative,14,0
8/1/2009,SOUTH.DAKOTA,1,Conservative,9,0
9/1/2009,SOUTH.DAKOTA,1,Conservative,25,0
10/1/2009,SOUTH.DAKOTA,0,Conservative,27,0
11/1/2009,SOUTH.DAKOTA,0,Conservative,16,0
12/1/2009,SOUTH.DAKOTA,6,Conservative,38,0
1/1/2010,SOUTH.DAKOTA,8,Conservative,7,0
2/1/2010,SOUTH.DAKOTA,0,Conservative,7,0
3/1/2010,SOUTH.DAKOTA,4,Conservative,7,0
4/1/2010,SOUTH.DAKOTA,1,Conservative,32,0
5/1/2010,SOUTH.DAKOTA,2,Conservative,8,0
6/1/2010,SOUTH.DAKOTA,6,Conservative,9,0
7/1/2010,SOUTH.DAKOTA,6,Conservative,8,0
8/1/2010,SOUTH.DAKOTA,2,Conservative,0,0
9/1/2010,SOUTH.DAKOTA,4,Conservative,18,0
10/1/2010,SOUTH.DAKOTA,3,Conservative,20,0
11/1/2010,SOUTH.DAKOTA,0,Conservative,6,0
12/1/2010,SOUTH.DAKOTA,16,Conservative,6,0
1/1/2011,SOUTH.DAKOTA,5,Conservative,0,0
2/1/2011,SOUTH.DAKOTA,5,Conservative,11,0
3/1/2011,SOUTH.DAKOTA,8,Conservative,10,0
4/1/2011,SOUTH.DAKOTA,4,Conservative,10,0
5/1/2011,SOUTH.DAKOTA,5,Conservative,5,0
6/1/2011,SOUTH.DAKOTA,8,Conservative,9,0
7/1/2011,SOUTH.DAKOTA,13,Conservative,12,0
8/1/2011,SOUTH.DAKOTA,3,Conservative,9,0
9/1/2011,SOUTH.DAKOTA,1,Conservative,19,0
10/1/2011,SOUTH.DAKOTA,0,Conservative,5,0
11/1/2011,SOUTH.DAKOTA,0,Conservative,5,0
12/1/2011,SOUTH.DAKOTA,0,Conservative,15,0
1/1/2012,SOUTH.DAKOTA,1,Conservative,11,0
2/1/2012,SOUTH.DAKOTA,6,Conservative,21,0
3/1/2012,SOUTH.DAKOTA,0,Conservative,9,0
4/1/2012,SOUTH.DAKOTA,0,Conservative,26,0
5/1/2012,SOUTH.DAKOTA,2,Conservative,10,0
6/1/2012,SOUTH.DAKOTA,7,Conservative,0,0
7/1/2012,SOUTH.DAKOTA,11,Conservative,8,0
8/1/2012,SOUTH.DAKOTA,6,Conservative,14,0
9/1/2012,SOUTH.DAKOTA,4,Conservative,18,0
10/1/2012,SOUTH.DAKOTA,4,Conservative,12,0
11/1/2012,SOUTH.DAKOTA,6,Conservative,17,0
12/1/2012,SOUTH.DAKOTA,7,Conservative,10,0
1/1/2013,SOUTH.DAKOTA,3,Conservative,8,0
2/1/2013,SOUTH.DAKOTA,13,Conservative,16,0
3/1/2013,SOUTH.DAKOTA,1,Conservative,7,0
4/1/2013,SOUTH.DAKOTA,5,Conservative,22,0
5/1/2013,SOUTH.DAKOTA,2,Conservative,20,0
6/1/2013,SOUTH.DAKOTA,0,Conservative,13,0
7/1/2013,SOUTH.DAKOTA,1,Conservative,6,0
8/1/2013,SOUTH.DAKOTA,1,Conservative,10,0
9/1/2013,SOUTH.DAKOTA,0,Conservative,17,0
10/1/2013,SOUTH.DAKOTA,6,Conservative,12,0
11/1/2013,SOUTH.DAKOTA,0,Conservative,13,0
12/1/2013,SOUTH.DAKOTA,0,Conservative,14,0
1/1/2014,SOUTH.DAKOTA,7,Conservative,6,0
2/1/2014,SOUTH.DAKOTA,0,Conservative,28,0
3/1/2014,SOUTH.DAKOTA,3,Conservative,17,0
4/1/2014,SOUTH.DAKOTA,0,Conservative,34,0
5/1/2014,SOUTH.DAKOTA,1,Conservative,31,0
6/1/2014,SOUTH.DAKOTA,7,Conservative,13,0
7/1/2014,SOUTH.DAKOTA,0,Conservative,12,0
8/1/2014,SOUTH.DAKOTA,3,Conservative,20,0
9/1/2014,SOUTH.DAKOTA,0,Conservative,14,0
10/1/2014,SOUTH.DAKOTA,0,Conservative,17,0
11/1/2014,SOUTH.DAKOTA,0,Conservative,22,0
12/1/2014,SOUTH.DAKOTA,1,Conservative,18,0
1/1/2015,SOUTH.DAKOTA,0,Conservative,14,0
2/1/2015,SOUTH.DAKOTA,0,Conservative,20,0
3/1/2015,SOUTH.DAKOTA,1,Conservative,18,0
4/1/2015,SOUTH.DAKOTA,0,Conservative,21,0
5/1/2015,SOUTH.DAKOTA,5,Conservative,25,0
6/1/2015,SOUTH.DAKOTA,4,Conservative,10,0
7/1/2015,SOUTH.DAKOTA,1,Conservative,16,0
8/1/2015,SOUTH.DAKOTA,0,Conservative,9,0
9/1/2015,SOUTH.DAKOTA,0,Conservative,17,0
10/1/2015,SOUTH.DAKOTA,0,Conservative,14,0
11/1/2015,SOUTH.DAKOTA,0,Conservative,34,0
12/1/2015,SOUTH.DAKOTA,0,Conservative,29,0
1/1/2016,SOUTH.DAKOTA,0,Conservative,26,0
2/1/2016,SOUTH.DAKOTA,1,Conservative,27,0
3/1/2016,SOUTH.DAKOTA,0,Conservative,22,0
4/1/2016,SOUTH.DAKOTA,0,Conservative,25,0
5/1/2016,SOUTH.DAKOTA,1,Conservative,14,0
6/1/2016,SOUTH.DAKOTA,4,Conservative,6,0
7/1/2016,SOUTH.DAKOTA,13,Conservative,12,0
8/1/2016,SOUTH.DAKOTA,0,Conservative,8,0
9/1/2016,SOUTH.DAKOTA,0,Conservative,12,0
10/1/2016,SOUTH.DAKOTA,0,Conservative,24,0
11/1/2016,SOUTH.DAKOTA,1,Conservative,30,0
12/1/2016,SOUTH.DAKOTA,3,Conservative,29,0
1/1/2017,SOUTH.DAKOTA,0,Conservative,28,0
2/1/2017,SOUTH.DAKOTA,1,Conservative,28,0
3/1/2017,SOUTH.DAKOTA,0,Conservative,31,0
4/1/2017,SOUTH.DAKOTA,0,Conservative,31,0
5/1/2017,SOUTH.DAKOTA,0,Conservative,34,0
6/1/2017,SOUTH.DAKOTA,1,Conservative,24,0
7/1/2017,SOUTH.DAKOTA,3,Conservative,12,0
8/1/2017,SOUTH.DAKOTA,5,Conservative,14,0
9/1/2017,SOUTH.DAKOTA,3,Conservative,34,0
10/1/2017,SOUTH.DAKOTA,2,Conservative,24,0
11/1/2017,SOUTH.DAKOTA,0,Conservative,25,0
12/1/2017,SOUTH.DAKOTA,5,Conservative,20,0
1/1/2004,TENNESSEE,0,Conservative,24,0
2/1/2004,TENNESSEE,0,Conservative,70,0
3/1/2004,TENNESSEE,0,Conservative,31,0
4/1/2004,TENNESSEE,0,Conservative,0,0
5/1/2004,TENNESSEE,0,Conservative,0,0
6/1/2004,TENNESSEE,0,Conservative,0,0
7/1/2004,TENNESSEE,0,Conservative,0,0
8/1/2004,TENNESSEE,0,Conservative,0,0
9/1/2004,TENNESSEE,0,Conservative,0,0
10/1/2004,TENNESSEE,0,Conservative,18,0
11/1/2004,TENNESSEE,0,Conservative,19,0
12/1/2004,TENNESSEE,0,Conservative,18,0
1/1/2005,TENNESSEE,0,Conservative,0,0
2/1/2005,TENNESSEE,0,Conservative,0,0
3/1/2005,TENNESSEE,0,Conservative,14,0
4/1/2005,TENNESSEE,3,Conservative,23,0
5/1/2005,TENNESSEE,0,Conservative,15,0
6/1/2005,TENNESSEE,0,Conservative,0,0
7/1/2005,TENNESSEE,1,Conservative,0,0
8/1/2005,TENNESSEE,4,Conservative,0,0
9/1/2005,TENNESSEE,0,Conservative,12,0
10/1/2005,TENNESSEE,0,Conservative,11,0
11/1/2005,TENNESSEE,0,Conservative,23,0
12/1/2005,TENNESSEE,0,Conservative,11,0
1/1/2006,TENNESSEE,1,Conservative,34,0
2/1/2006,TENNESSEE,0,Conservative,10,0
3/1/2006,TENNESSEE,0,Conservative,9,0
4/1/2006,TENNESSEE,1,Conservative,14,0
5/1/2006,TENNESSEE,2,Conservative,18,0
6/1/2006,TENNESSEE,2,Conservative,19,0
7/1/2006,TENNESSEE,0,Conservative,9,0
8/1/2006,TENNESSEE,0,Conservative,12,0
9/1/2006,TENNESSEE,1,Conservative,24,0
10/1/2006,TENNESSEE,0,Conservative,23,0
11/1/2006,TENNESSEE,0,Conservative,8,0
12/1/2006,TENNESSEE,0,Conservative,24,0
1/1/2007,TENNESSEE,0,Conservative,24,0
2/1/2007,TENNESSEE,0,Conservative,39,0
3/1/2007,TENNESSEE,0,Conservative,23,0
4/1/2007,TENNESSEE,1,Conservative,36,0
5/1/2007,TENNESSEE,8,Conservative,6,0
6/1/2007,TENNESSEE,8,Conservative,20,0
7/1/2007,TENNESSEE,9,Conservative,9,0
8/1/2007,TENNESSEE,15,Conservative,17,0
9/1/2007,TENNESSEE,7,Conservative,14,0
10/1/2007,TENNESSEE,6,Conservative,26,0
11/1/2007,TENNESSEE,4,Conservative,35,0
12/1/2007,TENNESSEE,5,Conservative,11,0
1/1/2008,TENNESSEE,3,Conservative,17,0
2/1/2008,TENNESSEE,4,Conservative,18,0
3/1/2008,TENNESSEE,4,Conservative,28,0
4/1/2008,TENNESSEE,5,Conservative,29,0
5/1/2008,TENNESSEE,6,Conservative,10,0
6/1/2008,TENNESSEE,1,Conservative,19,0
7/1/2008,TENNESSEE,0,Conservative,13,0
8/1/2008,TENNESSEE,3,Conservative,18,65
9/1/2008,TENNESSEE,4,Conservative,19,0
10/1/2008,TENNESSEE,3,Conservative,36,0
11/1/2008,TENNESSEE,1,Conservative,17,0
12/1/2008,TENNESSEE,2,Conservative,14,59
1/1/2009,TENNESSEE,0,Conservative,13,0
2/1/2009,TENNESSEE,0,Conservative,29,0
3/1/2009,TENNESSEE,0,Conservative,21,0
4/1/2009,TENNESSEE,0,Conservative,32,0
5/1/2009,TENNESSEE,10,Conservative,22,0
6/1/2009,TENNESSEE,0,Conservative,30,0
7/1/2009,TENNESSEE,3,Conservative,20,0
8/1/2009,TENNESSEE,0,Conservative,19,53
9/1/2009,TENNESSEE,17,Conservative,18,0
10/1/2009,TENNESSEE,0,Conservative,35,0
11/1/2009,TENNESSEE,0,Conservative,53,76
12/1/2009,TENNESSEE,3,Conservative,58,0
1/1/2010,TENNESSEE,1,Conservative,21,47
2/1/2010,TENNESSEE,0,Conservative,61,0
3/1/2010,TENNESSEE,2,Conservative,42,45
4/1/2010,TENNESSEE,0,Conservative,28,0
5/1/2010,TENNESSEE,8,Conservative,22,49
6/1/2010,TENNESSEE,8,Conservative,18,0
7/1/2010,TENNESSEE,11,Conservative,23,0
8/1/2010,TENNESSEE,24,Conservative,33,45
9/1/2010,TENNESSEE,1,Conservative,21,44
10/1/2010,TENNESSEE,2,Conservative,26,43
11/1/2010,TENNESSEE,5,Conservative,15,0
12/1/2010,TENNESSEE,2,Conservative,19,0
1/1/2011,TENNESSEE,3,Conservative,19,0
2/1/2011,TENNESSEE,5,Conservative,26,0
3/1/2011,TENNESSEE,2,Conservative,18,22
4/1/2011,TENNESSEE,0,Conservative,18,0
5/1/2011,TENNESSEE,1,Conservative,19,0
6/1/2011,TENNESSEE,1,Conservative,19,0
7/1/2011,TENNESSEE,3,Conservative,11,0
8/1/2011,TENNESSEE,3,Conservative,21,0
9/1/2011,TENNESSEE,2,Conservative,20,21
10/1/2011,TENNESSEE,0,Conservative,21,21
11/1/2011,TENNESSEE,1,Conservative,18,0
12/1/2011,TENNESSEE,3,Conservative,13,0
1/1/2012,TENNESSEE,0,Conservative,16,0
2/1/2012,TENNESSEE,0,Conservative,23,0
3/1/2012,TENNESSEE,0,Conservative,26,19
4/1/2012,TENNESSEE,0,Conservative,22,0
5/1/2012,TENNESSEE,0,Conservative,12,0
6/1/2012,TENNESSEE,2,Conservative,12,0
7/1/2012,TENNESSEE,9,Conservative,14,0
8/1/2012,TENNESSEE,3,Conservative,10,0
9/1/2012,TENNESSEE,5,Conservative,18,0
10/1/2012,TENNESSEE,3,Conservative,19,0
11/1/2012,TENNESSEE,0,Conservative,26,0
12/1/2012,TENNESSEE,1,Conservative,19,13
1/1/2013,TENNESSEE,4,Conservative,13,0
2/1/2013,TENNESSEE,0,Conservative,22,0
3/1/2013,TENNESSEE,0,Conservative,11,0
4/1/2013,TENNESSEE,2,Conservative,23,0
5/1/2013,TENNESSEE,3,Conservative,15,13
6/1/2013,TENNESSEE,0,Conservative,12,0
7/1/2013,TENNESSEE,4,Conservative,12,18
8/1/2013,TENNESSEE,2,Conservative,12,0
9/1/2013,TENNESSEE,0,Conservative,29,0
10/1/2013,TENNESSEE,0,Conservative,13,12
11/1/2013,TENNESSEE,0,Conservative,19,0
12/1/2013,TENNESSEE,1,Conservative,17,0
1/1/2014,TENNESSEE,0,Conservative,20,0
2/1/2014,TENNESSEE,2,Conservative,26,20
3/1/2014,TENNESSEE,0,Conservative,27,11
4/1/2014,TENNESSEE,0,Conservative,31,12
5/1/2014,TENNESSEE,0,Conservative,40,13
6/1/2014,TENNESSEE,4,Conservative,19,0
7/1/2014,TENNESSEE,1,Conservative,18,14
8/1/2014,TENNESSEE,3,Conservative,10,0
9/1/2014,TENNESSEE,0,Conservative,35,14
10/1/2014,TENNESSEE,0,Conservative,17,0
11/1/2014,TENNESSEE,0,Conservative,28,26
12/1/2014,TENNESSEE,0,Conservative,23,0
1/1/2015,TENNESSEE,0,Conservative,20,0
2/1/2015,TENNESSEE,2,Conservative,27,0
3/1/2015,TENNESSEE,0,Conservative,28,22
4/1/2015,TENNESSEE,1,Conservative,34,11
5/1/2015,TENNESSEE,3,Conservative,21,0
6/1/2015,TENNESSEE,4,Conservative,22,13
7/1/2015,TENNESSEE,4,Conservative,17,15
8/1/2015,TENNESSEE,0,Conservative,23,15
9/1/2015,TENNESSEE,0,Conservative,35,14
10/1/2015,TENNESSEE,0,Conservative,33,13
11/1/2015,TENNESSEE,0,Conservative,49,26
12/1/2015,TENNESSEE,5,Conservative,51,19
1/1/2016,TENNESSEE,0,Conservative,20,0
2/1/2016,TENNESSEE,0,Conservative,28,9
3/1/2016,TENNESSEE,4,Conservative,31,0
4/1/2016,TENNESSEE,1,Conservative,32,9
5/1/2016,TENNESSEE,0,Conservative,26,9
6/1/2016,TENNESSEE,0,Conservative,13,0
7/1/2016,TENNESSEE,7,Conservative,16,10
8/1/2016,TENNESSEE,3,Conservative,18,10
9/1/2016,TENNESSEE,1,Conservative,30,19
10/1/2016,TENNESSEE,3,Conservative,40,18
11/1/2016,TENNESSEE,7,Conservative,65,31
12/1/2016,TENNESSEE,4,Conservative,51,13
1/1/2017,TENNESSEE,0,Conservative,46,13
2/1/2017,TENNESSEE,0,Conservative,45,18
3/1/2017,TENNESSEE,1,Conservative,37,8
4/1/2017,TENNESSEE,2,Conservative,40,17
5/1/2017,TENNESSEE,4,Conservative,35,13
6/1/2017,TENNESSEE,2,Conservative,55,23
7/1/2017,TENNESSEE,10,Conservative,16,0
8/1/2017,TENNESSEE,1,Conservative,16,8
9/1/2017,TENNESSEE,1,Conservative,44,16
10/1/2017,TENNESSEE,1,Conservative,24,8
11/1/2017,TENNESSEE,1,Conservative,30,12
12/1/2017,TENNESSEE,1,Conservative,33,8
1/1/2004,TEXAS,0,Competitive,6,0
2/1/2004,TEXAS,0,Competitive,30,0
3/1/2004,TEXAS,0,Competitive,14,0
4/1/2004,TEXAS,0,Competitive,13,0
5/1/2004,TEXAS,0,Competitive,14,0
6/1/2004,TEXAS,6,Competitive,5,0
7/1/2004,TEXAS,0,Competitive,5,0
8/1/2004,TEXAS,1,Competitive,4,0
9/1/2004,TEXAS,1,Competitive,4,0
10/1/2004,TEXAS,2,Competitive,9,0
11/1/2004,TEXAS,2,Competitive,7,0
12/1/2004,TEXAS,0,Competitive,9,0
1/1/2005,TEXAS,1,Competitive,7,0
2/1/2005,TEXAS,1,Competitive,11,0
3/1/2005,TEXAS,0,Competitive,7,0
4/1/2005,TEXAS,1,Competitive,4,0
5/1/2005,TEXAS,4,Competitive,3,0
6/1/2005,TEXAS,8,Competitive,3,0
7/1/2005,TEXAS,10,Competitive,13,0
8/1/2005,TEXAS,19,Competitive,4,0
9/1/2005,TEXAS,5,Competitive,14,0
10/1/2005,TEXAS,5,Competitive,8,0
11/1/2005,TEXAS,5,Competitive,11,0
12/1/2005,TEXAS,11,Competitive,8,0
1/1/2006,TEXAS,10,Competitive,6,0
2/1/2006,TEXAS,7,Competitive,7,0
3/1/2006,TEXAS,18,Competitive,18,0
4/1/2006,TEXAS,10,Competitive,15,0
5/1/2006,TEXAS,21,Competitive,15,0
6/1/2006,TEXAS,6,Competitive,10,0
7/1/2006,TEXAS,14,Competitive,10,0
8/1/2006,TEXAS,20,Competitive,7,0
9/1/2006,TEXAS,10,Competitive,6,0
10/1/2006,TEXAS,15,Competitive,15,0
11/1/2006,TEXAS,9,Competitive,10,0
12/1/2006,TEXAS,4,Competitive,4,0
1/1/2007,TEXAS,6,Competitive,15,14
2/1/2007,TEXAS,4,Competitive,24,0
3/1/2007,TEXAS,24,Competitive,21,0
4/1/2007,TEXAS,7,Competitive,29,13
5/1/2007,TEXAS,36,Competitive,23,0
6/1/2007,TEXAS,30,Competitive,17,0
7/1/2007,TEXAS,35,Competitive,15,0
8/1/2007,TEXAS,11,Competitive,11,0
9/1/2007,TEXAS,6,Competitive,14,0
10/1/2007,TEXAS,1,Competitive,30,0
11/1/2007,TEXAS,0,Competitive,31,0
12/1/2007,TEXAS,1,Competitive,18,0
1/1/2008,TEXAS,0,Competitive,13,0
2/1/2008,TEXAS,2,Competitive,22,0
3/1/2008,TEXAS,4,Competitive,27,0
4/1/2008,TEXAS,3,Competitive,36,0
5/1/2008,TEXAS,9,Competitive,21,8
6/1/2008,TEXAS,8,Competitive,28,0
7/1/2008,TEXAS,11,Competitive,16,0
8/1/2008,TEXAS,6,Competitive,14,0
9/1/2008,TEXAS,8,Competitive,19,0
10/1/2008,TEXAS,2,Competitive,25,0
11/1/2008,TEXAS,1,Competitive,29,0
12/1/2008,TEXAS,3,Competitive,22,0
1/1/2009,TEXAS,2,Competitive,19,0
2/1/2009,TEXAS,6,Competitive,17,0
3/1/2009,TEXAS,9,Competitive,27,0
4/1/2009,TEXAS,20,Competitive,36,0
5/1/2009,TEXAS,25,Competitive,26,7
6/1/2009,TEXAS,9,Competitive,29,15
7/1/2009,TEXAS,6,Competitive,20,7
8/1/2009,TEXAS,9,Competitive,24,7
9/1/2009,TEXAS,12,Competitive,23,7
10/1/2009,TEXAS,20,Competitive,38,7
11/1/2009,TEXAS,1,Competitive,64,49
12/1/2009,TEXAS,4,Competitive,70,34
1/1/2010,TEXAS,2,Competitive,33,10
2/1/2010,TEXAS,2,Competitive,42,7
3/1/2010,TEXAS,0,Competitive,27,0
4/1/2010,TEXAS,1,Competitive,33,7
5/1/2010,TEXAS,9,Competitive,23,7
6/1/2010,TEXAS,7,Competitive,15,7
7/1/2010,TEXAS,9,Competitive,10,0
8/1/2010,TEXAS,2,Competitive,12,5
9/1/2010,TEXAS,17,Competitive,17,0
10/1/2010,TEXAS,2,Competitive,22,0
11/1/2010,TEXAS,0,Competitive,23,0
12/1/2010,TEXAS,6,Competitive,21,0
1/1/2011,TEXAS,9,Competitive,14,0
2/1/2011,TEXAS,3,Competitive,25,7
3/1/2011,TEXAS,12,Competitive,16,0
4/1/2011,TEXAS,20,Competitive,16,0
5/1/2011,TEXAS,18,Competitive,16,0
6/1/2011,TEXAS,21,Competitive,11,3
7/1/2011,TEXAS,26,Competitive,8,3
8/1/2011,TEXAS,25,Competitive,17,0
9/1/2011,TEXAS,30,Competitive,23,3
10/1/2011,TEXAS,28,Competitive,20,0
11/1/2011,TEXAS,20,Competitive,28,13
12/1/2011,TEXAS,19,Competitive,13,2
1/1/2012,TEXAS,19,Competitive,13,3
2/1/2012,TEXAS,19,Competitive,16,2
3/1/2012,TEXAS,22,Competitive,15,0
4/1/2012,TEXAS,19,Competitive,19,2
5/1/2012,TEXAS,17,Competitive,15,0
6/1/2012,TEXAS,10,Competitive,11,0
7/1/2012,TEXAS,17,Competitive,10,4
8/1/2012,TEXAS,23,Competitive,10,2
9/1/2012,TEXAS,17,Competitive,19,2
10/1/2012,TEXAS,17,Competitive,24,2
11/1/2012,TEXAS,13,Competitive,26,4
12/1/2012,TEXAS,17,Competitive,21,2
1/1/2013,TEXAS,25,Competitive,15,2
2/1/2013,TEXAS,26,Competitive,17,0
3/1/2013,TEXAS,21,Competitive,17,2
4/1/2013,TEXAS,22,Competitive,27,0
5/1/2013,TEXAS,27,Competitive,19,2
6/1/2013,TEXAS,22,Competitive,14,2
7/1/2013,TEXAS,30,Competitive,9,0
8/1/2013,TEXAS,30,Competitive,12,2
9/1/2013,TEXAS,26,Competitive,20,2
10/1/2013,TEXAS,15,Competitive,19,0
11/1/2013,TEXAS,13,Competitive,20,3
12/1/2013,TEXAS,5,Competitive,18,2
1/1/2014,TEXAS,11,Competitive,21,2
2/1/2014,TEXAS,12,Competitive,26,9
3/1/2014,TEXAS,16,Competitive,25,8
4/1/2014,TEXAS,19,Competitive,33,6
5/1/2014,TEXAS,28,Competitive,42,6
6/1/2014,TEXAS,19,Competitive,20,7
7/1/2014,TEXAS,15,Competitive,15,5
8/1/2014,TEXAS,17,Competitive,12,5
9/1/2014,TEXAS,35,Competitive,34,2
10/1/2014,TEXAS,10,Competitive,32,5
11/1/2014,TEXAS,13,Competitive,32,2
12/1/2014,TEXAS,9,Competitive,21,2
1/1/2015,TEXAS,8,Competitive,22,4
2/1/2015,TEXAS,7,Competitive,28,4
3/1/2015,TEXAS,12,Competitive,32,6
4/1/2015,TEXAS,16,Competitive,43,2
5/1/2015,TEXAS,60,Competitive,45,5
6/1/2015,TEXAS,18,Competitive,23,5
7/1/2015,TEXAS,9,Competitive,18,4
8/1/2015,TEXAS,7,Competitive,21,7
9/1/2015,TEXAS,8,Competitive,42,4
10/1/2015,TEXAS,27,Competitive,35,7
11/1/2015,TEXAS,5,Competitive,49,9
12/1/2015,TEXAS,13,Competitive,47,6
1/1/2016,TEXAS,0,Competitive,28,8
2/1/2016,TEXAS,0,Competitive,40,6
3/1/2016,TEXAS,11,Competitive,40,5
4/1/2016,TEXAS,10,Competitive,46,8
5/1/2016,TEXAS,18,Competitive,33,3
6/1/2016,TEXAS,13,Competitive,19,5
7/1/2016,TEXAS,12,Competitive,17,3
8/1/2016,TEXAS,13,Competitive,19,5
9/1/2016,TEXAS,3,Competitive,33,8
10/1/2016,TEXAS,2,Competitive,44,9
11/1/2016,TEXAS,1,Competitive,61,18
12/1/2016,TEXAS,2,Competitive,42,14
1/1/2017,TEXAS,2,Competitive,49,12
2/1/2017,TEXAS,3,Competitive,44,5
3/1/2017,TEXAS,2,Competitive,48,7
4/1/2017,TEXAS,5,Competitive,56,7
5/1/2017,TEXAS,1,Competitive,46,10
6/1/2017,TEXAS,12,Competitive,65,21
7/1/2017,TEXAS,5,Competitive,26,4
8/1/2017,TEXAS,24,Competitive,30,4
9/1/2017,TEXAS,7,Competitive,62,9
10/1/2017,TEXAS,2,Competitive,40,3
11/1/2017,TEXAS,5,Competitive,35,1
12/1/2017,TEXAS,10,Competitive,35,4
1/1/2004,UTAH,0,Conservative,0,0
2/1/2004,UTAH,0,Conservative,47,0
3/1/2004,UTAH,0,Conservative,0,0
4/1/2004,UTAH,0,Conservative,46,0
5/1/2004,UTAH,0,Conservative,43,0
6/1/2004,UTAH,0,Conservative,0,0
7/1/2004,UTAH,0,Conservative,0,0
8/1/2004,UTAH,0,Conservative,0,0
9/1/2004,UTAH,0,Conservative,0,0
10/1/2004,UTAH,0,Conservative,0,0
11/1/2004,UTAH,0,Conservative,38,0
12/1/2004,UTAH,0,Conservative,0,0
1/1/2005,UTAH,2,Conservative,60,0
2/1/2005,UTAH,1,Conservative,46,0
3/1/2005,UTAH,1,Conservative,0,0
4/1/2005,UTAH,5,Conservative,45,0
5/1/2005,UTAH,4,Conservative,0,0
6/1/2005,UTAH,2,Conservative,0,0
7/1/2005,UTAH,3,Conservative,0,0
8/1/2005,UTAH,4,Conservative,26,0
9/1/2005,UTAH,0,Conservative,23,0
10/1/2005,UTAH,0,Conservative,32,0
11/1/2005,UTAH,1,Conservative,22,0
12/1/2005,UTAH,0,Conservative,53,0
1/1/2006,UTAH,1,Conservative,0,0
2/1/2006,UTAH,2,Conservative,19,0
3/1/2006,UTAH,1,Conservative,0,0
4/1/2006,UTAH,2,Conservative,18,0
5/1/2006,UTAH,1,Conservative,17,0
6/1/2006,UTAH,2,Conservative,18,0
