"","X","Month","STATE","freq"
"7062",133,2014-09-01,"OREGON",NA
"7063",134,2015-04-01,"OREGON",NA
"7064",135,2015-08-01,"OREGON",NA
"7065",136,2015-12-01,"OREGON",3
"7066",137,2015-02-01,"OREGON",NA
"7067",138,2015-01-01,"OREGON",NA
"7068",139,2015-07-01,"OREGON",1
"7069",140,2015-06-01,"OREGON",2
"7070",141,2015-03-01,"OREGON",NA
"7071",142,2015-05-01,"OREGON",NA
"7072",143,2015-11-01,"OREGON",NA
"7073",144,2015-10-01,"OREGON",NA
"7074",145,2015-09-01,"OREGON",NA
"7075",146,2016-04-01,"OREGON",NA
"7076",147,2016-08-01,"OREGON",NA
"7077",148,2016-12-01,"OREGON",1
"7078",149,2016-02-01,"OREGON",NA
"7079",150,2016-01-01,"OREGON",NA
"7080",151,2016-07-01,"OREGON",NA
"7081",152,2016-06-01,"OREGON",NA
"7082",153,2016-03-01,"OREGON",NA
"7083",154,2016-05-01,"OREGON",NA
"7084",155,2016-11-01,"OREGON",NA
"7085",156,2016-10-01,"OREGON",1
"7086",157,2016-09-01,"OREGON",NA
"7087",158,2017-04-01,"OREGON",NA
"7088",159,2017-08-01,"OREGON",3
"7089",160,2017-12-01,"OREGON",NA
"7090",161,2017-02-01,"OREGON",3
"7091",162,2017-01-01,"OREGON",2
"7092",163,2017-07-01,"OREGON",NA
"7093",164,2017-06-01,"OREGON",NA
"7094",165,2017-03-01,"OREGON",1
"7095",166,2017-05-01,"OREGON",1
"7096",167,2017-11-01,"OREGON",NA
"7097",168,2017-10-01,"OREGON",NA
"7098",169,2017-09-01,"OREGON",NA
"7099",1,2004-04-01,"RHODE.ISLAND",NA
"7100",2,2004-08-01,"RHODE.ISLAND",NA
"7101",3,2004-12-01,"RHODE.ISLAND",NA
"7102",4,2004-02-01,"RHODE.ISLAND",NA
"7103",5,2004-01-01,"RHODE.ISLAND",NA
"7104",6,2004-07-01,"RHODE.ISLAND",NA
"7105",7,2004-06-01,"RHODE.ISLAND",NA
"7106",8,2004-03-01,"RHODE.ISLAND",NA
"7107",9,2004-05-01,"RHODE.ISLAND",NA
"7108",10,2004-11-01,"RHODE.ISLAND",NA
"7109",11,2004-10-01,"RHODE.ISLAND",NA
"7110",12,2004-09-01,"RHODE.ISLAND",NA
"7111",13,2005-04-01,"RHODE.ISLAND",NA
"7112",14,2005-08-01,"RHODE.ISLAND",1
"7113",15,2005-12-01,"RHODE.ISLAND",NA
"7114",16,2005-02-01,"RHODE.ISLAND",NA
"7115",17,2005-01-01,"RHODE.ISLAND",NA
"7116",18,2005-07-01,"RHODE.ISLAND",NA
"7117",19,2005-06-01,"RHODE.ISLAND",NA
"7118",20,2005-03-01,"RHODE.ISLAND",1
"7119",21,2005-05-01,"RHODE.ISLAND",NA
"7120",22,NA,"RHODE.ISLAND",NA
"7121",23,2005-11-01,"RHODE.ISLAND",NA
"7122",24,2005-10-01,"RHODE.ISLAND",3
"7123",25,2005-09-01,"RHODE.ISLAND",1
"7124",26,2006-04-01,"RHODE.ISLAND",NA
"7125",27,2006-08-01,"RHODE.ISLAND",NA
"7126",28,2006-12-01,"RHODE.ISLAND",NA
"7127",29,2006-02-01,"RHODE.ISLAND",1
"7128",30,2006-01-01,"RHODE.ISLAND",NA
"7129",31,2006-07-01,"RHODE.ISLAND",NA
"7130",32,2006-06-01,"RHODE.ISLAND",1
"7131",33,2006-03-01,"RHODE.ISLAND",NA
"7132",34,2006-05-01,"RHODE.ISLAND",NA
"7133",35,2006-11-01,"RHODE.ISLAND",NA
"7134",36,2006-10-01,"RHODE.ISLAND",2
"7135",37,2006-09-01,"RHODE.ISLAND",NA
"7136",38,2007-04-01,"RHODE.ISLAND",1
"7137",39,2007-08-01,"RHODE.ISLAND",NA
"7138",40,2007-12-01,"RHODE.ISLAND",NA
"7139",41,2007-02-01,"RHODE.ISLAND",NA
"7140",42,2007-01-01,"RHODE.ISLAND",NA
"7141",43,2007-07-01,"RHODE.ISLAND",NA
"7142",44,2007-06-01,"RHODE.ISLAND",NA
"7143",45,2007-03-01,"RHODE.ISLAND",NA
"7144",46,2007-05-01,"RHODE.ISLAND",NA
"7145",47,2007-11-01,"RHODE.ISLAND",NA
"7146",48,2007-10-01,"RHODE.ISLAND",NA
"7147",49,2007-09-01,"RHODE.ISLAND",NA
"7148",50,2008-04-01,"RHODE.ISLAND",NA
"7149",51,2008-08-01,"RHODE.ISLAND",NA
"7150",52,2008-12-01,"RHODE.ISLAND",1
"7151",53,2008-02-01,"RHODE.ISLAND",NA
"7152",54,2008-01-01,"RHODE.ISLAND",NA
"7153",55,2008-07-01,"RHODE.ISLAND",2
"7154",56,2008-06-01,"RHODE.ISLAND",NA
"7155",57,2008-03-01,"RHODE.ISLAND",NA
"7156",58,2008-05-01,"RHODE.ISLAND",NA
"7157",59,2008-11-01,"RHODE.ISLAND",NA
"7158",60,2008-10-01,"RHODE.ISLAND",NA
"7159",61,2008-09-01,"RHODE.ISLAND",NA
"7160",62,2009-04-01,"RHODE.ISLAND",NA
"7161",63,2009-08-01,"RHODE.ISLAND",NA
"7162",64,2009-12-01,"RHODE.ISLAND",NA
"7163",65,2009-02-01,"RHODE.ISLAND",NA
"7164",66,2009-01-01,"RHODE.ISLAND",NA
"7165",67,2009-07-01,"RHODE.ISLAND",NA
"7166",68,2009-06-01,"RHODE.ISLAND",NA
"7167",69,2009-03-01,"RHODE.ISLAND",NA
"7168",70,2009-05-01,"RHODE.ISLAND",NA
"7169",71,2009-11-01,"RHODE.ISLAND",NA
"7170",72,2009-10-01,"RHODE.ISLAND",NA
"7171",73,2009-09-01,"RHODE.ISLAND",NA
"7172",74,2010-04-01,"RHODE.ISLAND",NA
"7173",75,2010-08-01,"RHODE.ISLAND",NA
"7174",76,2010-12-01,"RHODE.ISLAND",NA
"7175",77,2010-02-01,"RHODE.ISLAND",NA
"7176",78,2010-01-01,"RHODE.ISLAND",NA
"7177",79,2010-07-01,"RHODE.ISLAND",1
"7178",80,2010-06-01,"RHODE.ISLAND",NA
"7179",81,2010-03-01,"RHODE.ISLAND",NA
"7180",82,2010-05-01,"RHODE.ISLAND",NA
"7181",83,2010-11-01,"RHODE.ISLAND",NA
"7182",84,2010-10-01,"RHODE.ISLAND",NA
"7183",85,2010-09-01,"RHODE.ISLAND",NA
"7184",86,2011-04-01,"RHODE.ISLAND",NA
"7185",87,2011-08-01,"RHODE.ISLAND",1
"7186",88,2011-12-01,"RHODE.ISLAND",NA
"7187",89,2011-02-01,"RHODE.ISLAND",NA
"7188",90,2011-01-01,"RHODE.ISLAND",NA
"7189",91,2011-07-01,"RHODE.ISLAND",NA
"7190",92,2011-06-01,"RHODE.ISLAND",NA
"7191",93,2011-03-01,"RHODE.ISLAND",NA
"7192",94,2011-05-01,"RHODE.ISLAND",NA
"7193",95,2011-11-01,"RHODE.ISLAND",NA
"7194",96,2011-10-01,"RHODE.ISLAND",NA
"7195",97,2011-09-01,"RHODE.ISLAND",NA
"7196",98,2012-04-01,"RHODE.ISLAND",1
"7197",99,2012-08-01,"RHODE.ISLAND",NA
"7198",100,2012-12-01,"RHODE.ISLAND",NA
"7199",101,2012-02-01,"RHODE.ISLAND",NA
"7200",102,2012-01-01,"RHODE.ISLAND",NA
"7201",103,2012-07-01,"RHODE.ISLAND",NA
"7202",104,2012-06-01,"RHODE.ISLAND",NA
"7203",105,2012-03-01,"RHODE.ISLAND",NA
"7204",106,2012-05-01,"RHODE.ISLAND",1
"7205",107,2012-11-01,"RHODE.ISLAND",NA
"7206",108,2012-10-01,"RHODE.ISLAND",NA
"7207",109,2012-09-01,"RHODE.ISLAND",NA
"7208",110,2013-04-01,"RHODE.ISLAND",NA
"7209",111,2013-08-01,"RHODE.ISLAND",NA
"7210",112,2013-12-01,"RHODE.ISLAND",NA
"7211",113,2013-02-01,"RHODE.ISLAND",NA
"7212",114,2013-01-01,"RHODE.ISLAND",NA
"7213",115,2013-07-01,"RHODE.ISLAND",NA
"7214",116,2013-06-01,"RHODE.ISLAND",2
"7215",117,2013-03-01,"RHODE.ISLAND",NA
"7216",118,2013-05-01,"RHODE.ISLAND",NA
"7217",119,2013-11-01,"RHODE.ISLAND",NA
"7218",120,2013-10-01,"RHODE.ISLAND",NA
"7219",121,2013-09-01,"RHODE.ISLAND",1
"7220",122,2014-04-01,"RHODE.ISLAND",NA
"7221",123,2014-08-01,"RHODE.ISLAND",NA
"7222",124,2014-12-01,"RHODE.ISLAND",NA
"7223",125,2014-02-01,"RHODE.ISLAND",NA
"7224",126,2014-01-01,"RHODE.ISLAND",NA
"7225",127,2014-07-01,"RHODE.ISLAND",1
"7226",128,2014-06-01,"RHODE.ISLAND",1
"7227",129,2014-03-01,"RHODE.ISLAND",NA
"7228",130,2014-05-01,"RHODE.ISLAND",NA
"7229",131,2014-11-01,"RHODE.ISLAND",NA
"7230",132,2014-10-01,"RHODE.ISLAND",1
"7231",133,2014-09-01,"RHODE.ISLAND",NA
"7232",134,2015-04-01,"RHODE.ISLAND",NA
"7233",135,2015-08-01,"RHODE.ISLAND",NA
"7234",136,2015-12-01,"RHODE.ISLAND",NA
"7235",137,2015-02-01,"RHODE.ISLAND",NA
"7236",138,2015-01-01,"RHODE.ISLAND",1
"7237",139,2015-07-01,"RHODE.ISLAND",NA
"7238",140,2015-06-01,"RHODE.ISLAND",NA
"7239",141,2015-03-01,"RHODE.ISLAND",NA
"7240",142,2015-05-01,"RHODE.ISLAND",NA
"7241",143,2015-11-01,"RHODE.ISLAND",NA
"7242",144,2015-10-01,"RHODE.ISLAND",NA
"7243",145,2015-09-01,"RHODE.ISLAND",NA
"7244",146,2016-04-01,"RHODE.ISLAND",NA
"7245",147,2016-08-01,"RHODE.ISLAND",2
"7246",148,2016-12-01,"RHODE.ISLAND",NA
"7247",149,2016-02-01,"RHODE.ISLAND",NA
"7248",150,2016-01-01,"RHODE.ISLAND",NA
"7249",151,2016-07-01,"RHODE.ISLAND",NA
"7250",152,2016-06-01,"RHODE.ISLAND",1
"7251",153,2016-03-01,"RHODE.ISLAND",NA
"7252",154,2016-05-01,"RHODE.ISLAND",NA
"7253",155,2016-11-01,"RHODE.ISLAND",1
"7254",156,2016-10-01,"RHODE.ISLAND",2
"7255",157,2016-09-01,"RHODE.ISLAND",NA
"7256",158,2017-04-01,"RHODE.ISLAND",NA
"7257",159,2017-08-01,"RHODE.ISLAND",NA
"7258",160,2017-12-01,"RHODE.ISLAND",NA
"7259",161,2017-02-01,"RHODE.ISLAND",NA
"7260",162,2017-01-01,"RHODE.ISLAND",NA
"7261",163,2017-07-01,"RHODE.ISLAND",1
"7262",164,2017-06-01,"RHODE.ISLAND",NA
"7263",165,2017-03-01,"RHODE.ISLAND",NA
"7264",166,2017-05-01,"RHODE.ISLAND",NA
"7265",167,2017-11-01,"RHODE.ISLAND",NA
"7266",168,2017-10-01,"RHODE.ISLAND",NA
"7267",169,2017-09-01,"RHODE.ISLAND",NA
"7268",1,2004-04-01,"SOUTH.CAROLINA",NA
"7269",2,2004-08-01,"SOUTH.CAROLINA",NA
"7270",3,2004-12-01,"SOUTH.CAROLINA",NA
"7271",4,2004-02-01,"SOUTH.CAROLINA",NA
"7272",5,2004-01-01,"SOUTH.CAROLINA",NA
"7273",6,2004-07-01,"SOUTH.CAROLINA",NA
"7274",7,2004-06-01,"SOUTH.CAROLINA",NA
"7275",8,2004-03-01,"SOUTH.CAROLINA",NA
"7276",9,2004-05-01,"SOUTH.CAROLINA",NA
"7277",10,2004-11-01,"SOUTH.CAROLINA",NA
"7278",11,2004-10-01,"SOUTH.CAROLINA",NA
"7279",12,2004-09-01,"SOUTH.CAROLINA",NA
"7280",13,2005-04-01,"SOUTH.CAROLINA",NA
"7281",14,2005-08-01,"SOUTH.CAROLINA",NA
"7282",15,2005-12-01,"SOUTH.CAROLINA",NA
"7283",16,2005-02-01,"SOUTH.CAROLINA",NA
"7284",17,2005-01-01,"SOUTH.CAROLINA",NA
"7285",18,2005-07-01,"SOUTH.CAROLINA",4
"7286",19,2005-06-01,"SOUTH.CAROLINA",1
"7287",20,2005-03-01,"SOUTH.CAROLINA",1
"7288",21,2005-05-01,"SOUTH.CAROLINA",3
"7289",22,NA,"SOUTH.CAROLINA",NA
"7290",23,2005-11-01,"SOUTH.CAROLINA",NA
"7291",24,2005-10-01,"SOUTH.CAROLINA",1
"7292",25,2005-09-01,"SOUTH.CAROLINA",NA
"7293",26,2006-04-01,"SOUTH.CAROLINA",NA
"7294",27,2006-08-01,"SOUTH.CAROLINA",5
"7295",28,2006-12-01,"SOUTH.CAROLINA",NA
"7296",29,2006-02-01,"SOUTH.CAROLINA",NA
"7297",30,2006-01-01,"SOUTH.CAROLINA",NA
"7298",31,2006-07-01,"SOUTH.CAROLINA",1
"7299",32,2006-06-01,"SOUTH.CAROLINA",NA
"7300",33,2006-03-01,"SOUTH.CAROLINA",NA
"7301",34,2006-05-01,"SOUTH.CAROLINA",NA
"7302",35,2006-11-01,"SOUTH.CAROLINA",1
"7303",36,2006-10-01,"SOUTH.CAROLINA",NA
"7304",37,2006-09-01,"SOUTH.CAROLINA",NA
"7305",38,2007-04-01,"SOUTH.CAROLINA",NA
"7306",39,2007-08-01,"SOUTH.CAROLINA",1
"7307",40,2007-12-01,"SOUTH.CAROLINA",4
"7308",41,2007-02-01,"SOUTH.CAROLINA",NA
"7309",42,2007-01-01,"SOUTH.CAROLINA",NA
"7310",43,2007-07-01,"SOUTH.CAROLINA",4
"7311",44,2007-06-01,"SOUTH.CAROLINA",2
"7312",45,2007-03-01,"SOUTH.CAROLINA",1
"7313",46,2007-05-01,"SOUTH.CAROLINA",2
"7314",47,2007-11-01,"SOUTH.CAROLINA",4
"7315",48,2007-10-01,"SOUTH.CAROLINA",5
"7316",49,2007-09-01,"SOUTH.CAROLINA",2
"7317",50,2008-04-01,"SOUTH.CAROLINA",NA
"7318",51,2008-08-01,"SOUTH.CAROLINA",6
"7319",52,2008-12-01,"SOUTH.CAROLINA",NA
"7320",53,2008-02-01,"SOUTH.CAROLINA",2
"7321",54,2008-01-01,"SOUTH.CAROLINA",2
"7322",55,2008-07-01,"SOUTH.CAROLINA",2
"7323",56,2008-06-01,"SOUTH.CAROLINA",2
"7324",57,2008-03-01,"SOUTH.CAROLINA",NA
"7325",58,2008-05-01,"SOUTH.CAROLINA",NA
"7326",59,2008-11-01,"SOUTH.CAROLINA",3
"7327",60,2008-10-01,"SOUTH.CAROLINA",5
"7328",61,2008-09-01,"SOUTH.CAROLINA",3
"7329",62,2009-04-01,"SOUTH.CAROLINA",NA
"7330",63,2009-08-01,"SOUTH.CAROLINA",NA
"7331",64,2009-12-01,"SOUTH.CAROLINA",4
"7332",65,2009-02-01,"SOUTH.CAROLINA",NA
"7333",66,2009-01-01,"SOUTH.CAROLINA",NA
"7334",67,2009-07-01,"SOUTH.CAROLINA",1
"7335",68,2009-06-01,"SOUTH.CAROLINA",1
"7336",69,2009-03-01,"SOUTH.CAROLINA",NA
"7337",70,2009-05-01,"SOUTH.CAROLINA",1
"7338",71,2009-11-01,"SOUTH.CAROLINA",1
"7339",72,2009-10-01,"SOUTH.CAROLINA",NA
"7340",73,2009-09-01,"SOUTH.CAROLINA",2
"7341",74,2010-04-01,"SOUTH.CAROLINA",NA
"7342",75,2010-08-01,"SOUTH.CAROLINA",2
"7343",76,2010-12-01,"SOUTH.CAROLINA",NA
"7344",77,2010-02-01,"SOUTH.CAROLINA",1
"7345",78,2010-01-01,"SOUTH.CAROLINA",NA
"7346",79,2010-07-01,"SOUTH.CAROLINA",4
"7347",80,2010-06-01,"SOUTH.CAROLINA",NA
"7348",81,2010-03-01,"SOUTH.CAROLINA",NA
"7349",82,2010-05-01,"SOUTH.CAROLINA",1
"7350",83,2010-11-01,"SOUTH.CAROLINA",NA
"7351",84,2010-10-01,"SOUTH.CAROLINA",NA
"7352",85,2010-09-01,"SOUTH.CAROLINA",1
"7353",86,2011-04-01,"SOUTH.CAROLINA",NA
"7354",87,2011-08-01,"SOUTH.CAROLINA",2
"7355",88,2011-12-01,"SOUTH.CAROLINA",NA
"7356",89,2011-02-01,"SOUTH.CAROLINA",NA
"7357",90,2011-01-01,"SOUTH.CAROLINA",NA
"7358",91,2011-07-01,"SOUTH.CAROLINA",4
"7359",92,2011-06-01,"SOUTH.CAROLINA",NA
"7360",93,2011-03-01,"SOUTH.CAROLINA",NA
"7361",94,2011-05-01,"SOUTH.CAROLINA",NA
"7362",95,2011-11-01,"SOUTH.CAROLINA",NA
"7363",96,2011-10-01,"SOUTH.CAROLINA",NA
"7364",97,2011-09-01,"SOUTH.CAROLINA",1
"7365",98,2012-04-01,"SOUTH.CAROLINA",NA
"7366",99,2012-08-01,"SOUTH.CAROLINA",NA
"7367",100,2012-12-01,"SOUTH.CAROLINA",NA
"7368",101,2012-02-01,"SOUTH.CAROLINA",NA
"7369",102,2012-01-01,"SOUTH.CAROLINA",NA
"7370",103,2012-07-01,"SOUTH.CAROLINA",1
"7371",104,2012-06-01,"SOUTH.CAROLINA",2
"7372",105,2012-03-01,"SOUTH.CAROLINA",NA
"7373",106,2012-05-01,"SOUTH.CAROLINA",1
"7374",107,2012-11-01,"SOUTH.CAROLINA",NA
"7375",108,2012-10-01,"SOUTH.CAROLINA",NA
"7376",109,2012-09-01,"SOUTH.CAROLINA",1
"7377",110,2013-04-01,"SOUTH.CAROLINA",NA
"7378",111,2013-08-01,"SOUTH.CAROLINA",2
"7379",112,2013-12-01,"SOUTH.CAROLINA",NA
"7380",113,2013-02-01,"SOUTH.CAROLINA",NA
"7381",114,2013-01-01,"SOUTH.CAROLINA",NA
"7382",115,2013-07-01,"SOUTH.CAROLINA",17
"7383",116,2013-06-01,"SOUTH.CAROLINA",5
"7384",117,2013-03-01,"SOUTH.CAROLINA",2
"7385",118,2013-05-01,"SOUTH.CAROLINA",1
"7386",119,2013-11-01,"SOUTH.CAROLINA",NA
"7387",120,2013-10-01,"SOUTH.CAROLINA",1
"7388",121,2013-09-01,"SOUTH.CAROLINA",NA
"7389",122,2014-04-01,"SOUTH.CAROLINA",NA
"7390",123,2014-08-01,"SOUTH.CAROLINA",3
"7391",124,2014-12-01,"SOUTH.CAROLINA",NA
"7392",125,2014-02-01,"SOUTH.CAROLINA",NA
"7393",126,2014-01-01,"SOUTH.CAROLINA",NA
"7394",127,2014-07-01,"SOUTH.CAROLINA",NA
"7395",128,2014-06-01,"SOUTH.CAROLINA",1
"7396",129,2014-03-01,"SOUTH.CAROLINA",NA
"7397",130,2014-05-01,"SOUTH.CAROLINA",NA
"7398",131,2014-11-01,"SOUTH.CAROLINA",NA
"7399",132,2014-10-01,"SOUTH.CAROLINA",NA
"7400",133,2014-09-01,"SOUTH.CAROLINA",NA
"7401",134,2015-04-01,"SOUTH.CAROLINA",NA
"7402",135,2015-08-01,"SOUTH.CAROLINA",1
"7403",136,2015-12-01,"SOUTH.CAROLINA",6
"7404",137,2015-02-01,"SOUTH.CAROLINA",NA
"7405",138,2015-01-01,"SOUTH.CAROLINA",NA
"7406",139,2015-07-01,"SOUTH.CAROLINA",2
"7407",140,2015-06-01,"SOUTH.CAROLINA",2
"7408",141,2015-03-01,"SOUTH.CAROLINA",NA
"7409",142,2015-05-01,"SOUTH.CAROLINA",NA
"7410",143,2015-11-01,"SOUTH.CAROLINA",5
"7411",144,2015-10-01,"SOUTH.CAROLINA",23
"7412",145,2015-09-01,"SOUTH.CAROLINA",1
"7413",146,2016-04-01,"SOUTH.CAROLINA",NA
"7414",147,2016-08-01,"SOUTH.CAROLINA",1
"7415",148,2016-12-01,"SOUTH.CAROLINA",1
"7416",149,2016-02-01,"SOUTH.CAROLINA",NA
"7417",150,2016-01-01,"SOUTH.CAROLINA",NA
"7418",151,2016-07-01,"SOUTH.CAROLINA",NA
"7419",152,2016-06-01,"SOUTH.CAROLINA",1
"7420",153,2016-03-01,"SOUTH.CAROLINA",NA
"7421",154,2016-05-01,"SOUTH.CAROLINA",3
"7422",155,2016-11-01,"SOUTH.CAROLINA",2
"7423",156,2016-10-01,"SOUTH.CAROLINA",14
"7424",157,2016-09-01,"SOUTH.CAROLINA",4
"7425",158,2017-04-01,"SOUTH.CAROLINA",1
"7426",159,2017-08-01,"SOUTH.CAROLINA",1
"7427",160,2017-12-01,"SOUTH.CAROLINA",NA
"7428",161,2017-02-01,"SOUTH.CAROLINA",NA
"7429",162,2017-01-01,"SOUTH.CAROLINA",NA
"7430",163,2017-07-01,"SOUTH.CAROLINA",4
"7431",164,2017-06-01,"SOUTH.CAROLINA",1
"7432",165,2017-03-01,"SOUTH.CAROLINA",NA
"7433",166,2017-05-01,"SOUTH.CAROLINA",1
"7434",167,2017-11-01,"SOUTH.CAROLINA",NA
"7435",168,2017-10-01,"SOUTH.CAROLINA",NA
"7436",169,2017-09-01,"SOUTH.CAROLINA",1
"7437",1,2004-04-01,"SOUTH.DAKOTA",NA
"7438",2,2004-08-01,"SOUTH.DAKOTA",NA
"7439",3,2004-12-01,"SOUTH.DAKOTA",NA
"7440",4,2004-02-01,"SOUTH.DAKOTA",NA
"7441",5,2004-01-01,"SOUTH.DAKOTA",NA
"7442",6,2004-07-01,"SOUTH.DAKOTA",NA
"7443",7,2004-06-01,"SOUTH.DAKOTA",NA
"7444",8,2004-03-01,"SOUTH.DAKOTA",NA
"7445",9,2004-05-01,"SOUTH.DAKOTA",NA
"7446",10,2004-11-01,"SOUTH.DAKOTA",NA
"7447",11,2004-10-01,"SOUTH.DAKOTA",NA
"7448",12,2004-09-01,"SOUTH.DAKOTA",NA
"7449",13,2005-04-01,"SOUTH.DAKOTA",NA
"7450",14,2005-08-01,"SOUTH.DAKOTA",NA
"7451",15,2005-12-01,"SOUTH.DAKOTA",NA
"7452",16,2005-02-01,"SOUTH.DAKOTA",NA
"7453",17,2005-01-01,"SOUTH.DAKOTA",NA
"7454",18,2005-07-01,"SOUTH.DAKOTA",NA
"7455",19,2005-06-01,"SOUTH.DAKOTA",5
"7456",20,2005-03-01,"SOUTH.DAKOTA",NA
"7457",21,2005-05-01,"SOUTH.DAKOTA",1
"7458",22,NA,"SOUTH.DAKOTA",NA
"7459",23,2005-11-01,"SOUTH.DAKOTA",2
"7460",24,2005-10-01,"SOUTH.DAKOTA",NA
"7461",25,2005-09-01,"SOUTH.DAKOTA",2
"7462",26,2006-04-01,"SOUTH.DAKOTA",2
"7463",27,2006-08-01,"SOUTH.DAKOTA",6
"7464",28,2006-12-01,"SOUTH.DAKOTA",NA
"7465",29,2006-02-01,"SOUTH.DAKOTA",NA
"7466",30,2006-01-01,"SOUTH.DAKOTA",NA
"7467",31,2006-07-01,"SOUTH.DAKOTA",9
"7468",32,2006-06-01,"SOUTH.DAKOTA",1
"7469",33,2006-03-01,"SOUTH.DAKOTA",NA
"7470",34,2006-05-01,"SOUTH.DAKOTA",1
"7471",35,2006-11-01,"SOUTH.DAKOTA",2
"7472",36,2006-10-01,"SOUTH.DAKOTA",NA
"7473",37,2006-09-01,"SOUTH.DAKOTA",4
"7474",38,2007-04-01,"SOUTH.DAKOTA",2
"7475",39,2007-08-01,"SOUTH.DAKOTA",2
"7476",40,2007-12-01,"SOUTH.DAKOTA",NA
"7477",41,2007-02-01,"SOUTH.DAKOTA",1
"7478",42,2007-01-01,"SOUTH.DAKOTA",1
"7479",43,2007-07-01,"SOUTH.DAKOTA",1
"7480",44,2007-06-01,"SOUTH.DAKOTA",4
"7481",45,2007-03-01,"SOUTH.DAKOTA",2
"7482",46,2007-05-01,"SOUTH.DAKOTA",2
"7483",47,2007-11-01,"SOUTH.DAKOTA",NA
"7484",48,2007-10-01,"SOUTH.DAKOTA",NA
"7485",49,2007-09-01,"SOUTH.DAKOTA",NA
"7486",50,2008-04-01,"SOUTH.DAKOTA",4
"7487",51,2008-08-01,"SOUTH.DAKOTA",NA
"7488",52,2008-12-01,"SOUTH.DAKOTA",7
"7489",53,2008-02-01,"SOUTH.DAKOTA",NA
"7490",54,2008-01-01,"SOUTH.DAKOTA",NA
"7491",55,2008-07-01,"SOUTH.DAKOTA",2
"7492",56,2008-06-01,"SOUTH.DAKOTA",8
"7493",57,2008-03-01,"SOUTH.DAKOTA",NA
"7494",58,2008-05-01,"SOUTH.DAKOTA",3
"7495",59,2008-11-01,"SOUTH.DAKOTA",6
"7496",60,2008-10-01,"SOUTH.DAKOTA",NA
"7497",61,2008-09-01,"SOUTH.DAKOTA",NA
"7498",62,2009-04-01,"SOUTH.DAKOTA",5
"7499",63,2009-08-01,"SOUTH.DAKOTA",1
"7500",64,2009-12-01,"SOUTH.DAKOTA",6
"7501",65,2009-02-01,"SOUTH.DAKOTA",1
"7502",66,2009-01-01,"SOUTH.DAKOTA",3
"7503",67,2009-07-01,"SOUTH.DAKOTA",1
"7504",68,2009-06-01,"SOUTH.DAKOTA",2
"7505",69,2009-03-01,"SOUTH.DAKOTA",15
"7506",70,2009-05-01,"SOUTH.DAKOTA",1
"7507",71,2009-11-01,"SOUTH.DAKOTA",NA
"7508",72,2009-10-01,"SOUTH.DAKOTA",NA
"7509",73,2009-09-01,"SOUTH.DAKOTA",1
"7510",74,2010-04-01,"SOUTH.DAKOTA",1
"7511",75,2010-08-01,"SOUTH.DAKOTA",2
"7512",76,2010-12-01,"SOUTH.DAKOTA",16
"7513",77,2010-02-01,"SOUTH.DAKOTA",NA
"7514",78,2010-01-01,"SOUTH.DAKOTA",8
"7515",79,2010-07-01,"SOUTH.DAKOTA",6
"7516",80,2010-06-01,"SOUTH.DAKOTA",6
"7517",81,2010-03-01,"SOUTH.DAKOTA",4
"7518",82,2010-05-01,"SOUTH.DAKOTA",2
"7519",83,2010-11-01,"SOUTH.DAKOTA",NA
"7520",84,2010-10-01,"SOUTH.DAKOTA",3
"7521",85,2010-09-01,"SOUTH.DAKOTA",4
"7522",86,2011-04-01,"SOUTH.DAKOTA",4
"7523",87,2011-08-01,"SOUTH.DAKOTA",3
"7524",88,2011-12-01,"SOUTH.DAKOTA",NA
"7525",89,2011-02-01,"SOUTH.DAKOTA",5
"7526",90,2011-01-01,"SOUTH.DAKOTA",5
"7527",91,2011-07-01,"SOUTH.DAKOTA",13
"7528",92,2011-06-01,"SOUTH.DAKOTA",8
"7529",93,2011-03-01,"SOUTH.DAKOTA",8
"7530",94,2011-05-01,"SOUTH.DAKOTA",5
"7531",95,2011-11-01,"SOUTH.DAKOTA",NA
"7532",96,2011-10-01,"SOUTH.DAKOTA",NA
"7533",97,2011-09-01,"SOUTH.DAKOTA",1
"7534",98,2012-04-01,"SOUTH.DAKOTA",NA
"7535",99,2012-08-01,"SOUTH.DAKOTA",6
"7536",100,2012-12-01,"SOUTH.DAKOTA",7
"7537",101,2012-02-01,"SOUTH.DAKOTA",6
"7538",102,2012-01-01,"SOUTH.DAKOTA",1
"7539",103,2012-07-01,"SOUTH.DAKOTA",11
"7540",104,2012-06-01,"SOUTH.DAKOTA",7
"7541",105,2012-03-01,"SOUTH.DAKOTA",NA
"7542",106,2012-05-01,"SOUTH.DAKOTA",2
"7543",107,2012-11-01,"SOUTH.DAKOTA",6
"7544",108,2012-10-01,"SOUTH.DAKOTA",4
"7545",109,2012-09-01,"SOUTH.DAKOTA",4
"7546",110,2013-04-01,"SOUTH.DAKOTA",5
"7547",111,2013-08-01,"SOUTH.DAKOTA",1
"7548",112,2013-12-01,"SOUTH.DAKOTA",NA
"7549",113,2013-02-01,"SOUTH.DAKOTA",13
"7550",114,2013-01-01,"SOUTH.DAKOTA",3
"7551",115,2013-07-01,"SOUTH.DAKOTA",1
"7552",116,2013-06-01,"SOUTH.DAKOTA",NA
"7553",117,2013-03-01,"SOUTH.DAKOTA",1
"7554",118,2013-05-01,"SOUTH.DAKOTA",2
